question_id,clustering_method,model_type,model_version,num_clusters,variance
Quiz3-2021-Q1,hierarchical,BERT,base,28,5.0077743793508365
Quiz3-2021-Q1,hierarchical,BERT,base,29,5.638841235874694
Quiz3-2021-Q1,hierarchical,BERT,base,30,5.5124907344928555
Quiz3-2021-Q1,hierarchical,BERT,base,31,5.093630024049651
Quiz3-2021-Q1,hierarchical,BERT,base,32,4.9598094599668086
Quiz3-2021-Q1,hierarchical,BERT,base,33,5.1879928412833
Quiz3-2021-Q1,hierarchical,BERT,base,34,5.03129993201794
Quiz3-2021-Q1,hierarchical,BERT,base,35,4.884283883954511
Quiz3-2021-Q1,hierarchical,BERT,base,36,4.832033450734221
Quiz3-2021-Q1,hierarchical,BERT,base,37,5.470398785362338
Quiz3-2021-Q1,hierarchical,BERT,base,38,5.749053134909981
Quiz3-2021-Q1,hierarchical,BERT,base,39,6.25561373277359
Quiz3-2021-Q1,hierarchical,BERT,base,40,6.264456386222949
Quiz3-2021-Q1,hierarchical,BERT,base,41,6.307359181597841
Quiz3-2021-Q1,hierarchical,BERT,base,42,6.433865135347759
Quiz3-2021-Q1,hierarchical,BERT,base,43,6.284240364758277
Quiz3-2021-Q1,hierarchical,BERT,base,44,6.433919743736576
Quiz3-2021-Q1,hierarchical,BERT,base,45,6.832621721438682
Quiz3-2021-Q1,hierarchical,BERT,base,46,7.242893607796289
Quiz3-2021-Q1,hierarchical,BERT,base,47,6.9824065097580705
Quiz3-2021-Q1,hierarchical,BERT,base,48,6.837733535041623
Quiz3-2021-Q1,hierarchical,BERT,base,49,6.800228769020365
Quiz3-2021-Q1,hierarchical,BERT,base,50,6.564224193639957
Quiz3-2021-Q1,hierarchical,BERT,base,51,6.693524163670106
Quiz3-2021-Q1,hierarchical,BERT,base,52,6.583302893787356
Quiz3-2021-Q1,hierarchical,BERT,base,53,6.443939993672396
Quiz3-2021-Q1,hierarchical,BERT,base,54,6.845557861013902
Quiz3-2021-Q1,hierarchical,BERT,base,55,6.977427293478135
Quiz3-2021-Q1,hierarchical,BERT,base,56,6.8943870722581835
Quiz3-2021-Q1,hierarchical,BERT,base,57,6.785128819528509
Quiz3-2021-Q1,hierarchical,BERT,base,58,7.089117248827872
Quiz3-2021-Q1,hierarchical,BERT,base,59,6.985748838792935
Quiz3-2021-Q1,hierarchical,BERT,base,60,7.037571037304856
Quiz3-2021-Q1,hierarchical,BERT,base,61,6.801405566415583
Quiz3-2021-Q1,hierarchical,BERT,base,62,6.692060160962912
Quiz3-2021-Q1,hierarchical,BERT,base,63,6.957105072422339
Quiz3-2021-Q1,hierarchical,BERT,base,64,6.852511663341426
Quiz3-2021-Q1,hierarchical,BERT,base,65,6.439396099290019
Quiz3-2021-Q1,hierarchical,BERT,base,66,6.384133406600106
Quiz3-2021-Q1,hierarchical,BERT,base,67,6.293166825034673
Quiz3-2021-Q1,hierarchical,BERT,base,68,6.598300649413866
Quiz3-2021-Q1,hierarchical,BERT,base,69,6.655046414821404
Quiz3-2021-Q1,hierarchical,BERT,base,70,6.572366665858466
Quiz3-2021-Q1,hierarchical,BERT,base,71,6.4584112811592105
Quiz3-2021-Q1,hierarchical,BERT,base,72,6.3845914362845075
Quiz3-2021-Q1,hierarchical,BERT,base,73,6.590147005498398
Quiz3-2021-Q1,hierarchical,BERT,base,74,6.679181964182398
Quiz3-2021-Q1,hierarchical,BERT,base,75,6.660727874587076
Quiz3-2021-Q1,hierarchical,BERT,base,76,6.570055279444883
Quiz3-2021-Q1,hierarchical,BERT,base,77,6.695119634929089
Quiz3-2021-Q1,hierarchical,BERT,base,78,6.559618842303005
Quiz3-2021-Q1,hierarchical,BERT,base,79,6.7414549504799295
Quiz3-2021-Q1,hierarchical,BERT,base,80,6.469686763598931
Quiz3-2021-Q1,hierarchical,BERT,base,81,6.421021602452692
Quiz3-2021-Q1,hierarchical,BERT,base,82,6.327420027304789
Quiz3-2021-Q1,hierarchical,BERT,base,83,6.264430489478453
Quiz3-2021-Q1,hierarchical,BERT,base,84,6.4792996475576405
Quiz3-2021-Q1,hierarchical,BERT,base,85,6.285425534056962
Quiz3-2021-Q1,hierarchical,BERT,base,86,6.2417323151813395
Quiz3-2021-Q1,hierarchical,BERT,base,87,6.107190772136944
Quiz3-2021-Q1,hierarchical,BERT,base,88,5.86733633154448
Quiz3-2021-Q1,hierarchical,BERT,base,89,5.9381043139788945
Quiz3-2021-Q1,hierarchical,BERT,base,90,5.9516694800113354
Quiz3-2021-Q1,hierarchical,BERT,base,91,6.194912932115475
Quiz3-2021-Q1,hierarchical,BERT,base,92,5.964533443722916
Quiz3-2021-Q1,hierarchical,BERT,base,93,5.937649559395424
Quiz3-2021-Q1,hierarchical,BERT,base,94,5.8759541041204
Quiz3-2021-Q1,hierarchical,BERT,base,95,5.995409735626313
Quiz3-2021-Q1,hierarchical,BERT,base,96,5.994513757369025
Quiz3-2021-Q1,hierarchical,BERT,base,97,6.2261684983892485
Quiz3-2021-Q1,hierarchical,BERT,base,98,6.410309181375366
Quiz3-2021-Q1,hierarchical,BERT,base,99,6.490508907778944
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,2,27.83157720384317
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,3,17.9299729589633
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,4,20.803506674784863
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,5,16.994132294363066
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,6,17.45044692186873
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,7,18.972076905537026
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,8,19.50777402462644
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,9,19.95640889648556
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,10,20.10594367086518
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,11,16.914494246241073
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,12,16.392320539500204
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,13,16.903368220598647
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,14,17.893458608393658
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,15,15.033894701167412
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,16,14.866818768281819
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,17,15.644914162335333
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,18,16.007039822848725
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,19,14.996741050953766
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,20,14.628870009656186
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,21,11.789400009196365
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,22,12.58253852937445
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,23,12.650964366051033
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,24,13.11924313278628
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,25,13.206748912934888
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,26,12.314181647052777
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,27,11.950483198323454
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,28,11.538588744825612
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,29,12.16996352672855
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,30,11.816796206850759
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,31,11.306227892254773
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,32,10.961844357874615
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,33,11.366762728629427
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,34,11.909678979873451
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,35,11.830312079839771
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,36,11.463308635495727
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,37,11.788868687213283
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,38,11.083898458602405
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,39,10.920531109609755
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,40,10.377223420587987
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,41,9.392413093256572
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,42,9.848340180742552
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,43,10.28093705713968
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,44,10.06227822526459
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,45,10.394227598036489
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,46,10.56247337323417
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,47,10.17875710381969
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,48,9.95141210792876
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,49,9.744656152791858
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,50,9.349763029736021
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,51,8.844236094522552
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,52,9.150820283965276
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,53,9.369591792139413
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,54,9.614126347494793
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,55,9.968139506923851
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,56,9.796231130301875
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,57,10.038900139709432
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,58,10.224977153047545
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,59,10.065640185778582
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,60,9.744905452592862
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,61,9.557013157157643
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,62,9.453672426571062
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,63,8.906788737260412
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,64,8.695445009260641
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,65,8.540769832437679
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,66,8.29814920938186
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,67,8.489990563937
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,68,8.831357531563476
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,69,8.891335069945073
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,70,9.162440939677515
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,71,9.203695580993552
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,72,9.17978050670864
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,73,9.29822159638941
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,74,9.378813175744034
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,75,8.96530456837479
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,76,8.853215848010935
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,77,8.432132187133497
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,78,8.003515107811273
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,79,7.839617668744133
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,80,7.742514591083008
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,81,7.653988603343457
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,82,7.7493081987592545
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,83,7.7530928283782155
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,84,7.674186645552841
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,85,7.621305861356277
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,86,7.505278786178238
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,87,7.719923769474199
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,88,7.980988875066445
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,89,8.194229875530995
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,90,8.44406031819565
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,91,8.281708758451142
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,92,8.219166366628341
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,93,8.27040979082432
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,94,8.218407554352813
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,95,8.130692737332875
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,96,8.045998021318992
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,97,8.224956585614702
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,98,7.885926416373736
Quiz3-2021-Q1,hierarchical,GPT-2,finetuned,99,7.654755442470971
Quiz3-2021-Q1,hierarchical,BERT,finetuned,2,19.009834761676025
Quiz3-2021-Q1,hierarchical,BERT,finetuned,3,12.655208212008256
Quiz3-2021-Q1,hierarchical,BERT,finetuned,4,11.843295850138322
Quiz3-2021-Q1,hierarchical,BERT,finetuned,5,14.950477200635339
Quiz3-2021-Q1,hierarchical,BERT,finetuned,6,12.467064553183425
Quiz3-2021-Q1,hierarchical,BERT,finetuned,7,13.776312375059726
Quiz3-2021-Q1,hierarchical,BERT,finetuned,8,13.097455808803936
Quiz3-2021-Q1,hierarchical,BERT,finetuned,9,13.61233420526002
Quiz3-2021-Q1,hierarchical,BERT,finetuned,10,10.590853885264732
Quiz3-2021-Q1,hierarchical,BERT,finetuned,11,9.619702176541573
Quiz3-2021-Q1,hierarchical,BERT,finetuned,12,9.658068278745441
Quiz3-2021-Q1,hierarchical,BERT,finetuned,13,8.905117740484204
Quiz3-2021-Q1,hierarchical,BERT,finetuned,14,9.813196820433328
Quiz3-2021-Q1,hierarchical,BERT,finetuned,15,8.91155466922936
Quiz3-2021-Q1,hierarchical,BERT,finetuned,16,7.8545825024025255
Quiz3-2021-Q1,hierarchical,BERT,finetuned,17,8.91219002790915
Quiz3-2021-Q1,hierarchical,BERT,finetuned,18,8.971603851545641
Quiz3-2021-Q1,hierarchical,BERT,finetuned,19,7.973098385674818
Quiz3-2021-Q1,hierarchical,BERT,finetuned,20,7.494320016656434
Quiz3-2021-Q1,hierarchical,BERT,finetuned,21,6.725054585489728
Quiz3-2021-Q1,hierarchical,BERT,finetuned,22,7.285256313749273
Quiz3-2021-Q1,hierarchical,BERT,finetuned,23,7.522012331560234
Quiz3-2021-Q1,hierarchical,BERT,finetuned,24,6.375261817745224
Quiz3-2021-Q1,hierarchical,BERT,finetuned,25,7.3279434858578565
Quiz3-2021-Q1,hierarchical,BERT,finetuned,26,7.624035452019858
Quiz3-2021-Q1,hierarchical,BERT,finetuned,27,6.971293398241346
Quiz3-2021-Q1,hierarchical,BERT,finetuned,28,6.381951867467834
Quiz3-2021-Q1,hierarchical,BERT,finetuned,29,7.00560059824259
Quiz3-2021-Q1,hierarchical,BERT,finetuned,30,6.856340868659621
Quiz3-2021-Q1,hierarchical,BERT,finetuned,31,7.510698440939455
Quiz3-2021-Q1,hierarchical,BERT,finetuned,32,7.2759891146600975
Quiz3-2021-Q1,hierarchical,BERT,finetuned,33,6.6009591414885795
Quiz3-2021-Q1,hierarchical,BERT,finetuned,34,6.441559273364292
Quiz3-2021-Q1,hierarchical,BERT,finetuned,35,6.856686957696482
Quiz3-2021-Q1,hierarchical,BERT,finetuned,36,7.0513809114555945
Quiz3-2021-Q1,hierarchical,BERT,finetuned,37,7.26571712521604
Quiz3-2021-Q1,hierarchical,BERT,finetuned,38,7.696777652679935
Quiz3-2021-Q1,hierarchical,BERT,finetuned,39,8.094932727273738
Quiz3-2021-Q1,hierarchical,BERT,finetuned,40,8.255500159578585
Quiz3-2021-Q1,hierarchical,BERT,finetuned,41,8.116458572657235
Quiz3-2021-Q1,hierarchical,BERT,finetuned,42,8.09913010024531
Quiz3-2021-Q1,hierarchical,BERT,finetuned,43,7.906784843197017
Quiz3-2021-Q1,hierarchical,BERT,finetuned,44,7.854712836523006
Quiz3-2021-Q1,hierarchical,BERT,finetuned,45,7.7055818661193545
Quiz3-2021-Q1,hierarchical,BERT,finetuned,46,7.589308838681001
Quiz3-2021-Q1,hierarchical,BERT,finetuned,47,7.7472958479060985
Quiz3-2021-Q1,hierarchical,BERT,finetuned,48,8.120460207821333
Quiz3-2021-Q1,hierarchical,BERT,finetuned,49,8.606177969914448
Quiz3-2021-Q1,hierarchical,BERT,finetuned,50,8.73952383789367
Quiz3-2021-Q1,hierarchical,BERT,finetuned,51,8.444044319139783
Quiz3-2021-Q1,hierarchical,BERT,finetuned,52,7.932216116152531
Quiz3-2021-Q1,hierarchical,BERT,finetuned,53,7.405193170564747
Quiz3-2021-Q1,hierarchical,BERT,finetuned,54,7.7342892834230685
Quiz3-2021-Q1,hierarchical,BERT,finetuned,55,7.320938569179012
Quiz3-2021-Q1,hierarchical,BERT,finetuned,56,7.649554901666333
Quiz3-2021-Q1,hierarchical,BERT,finetuned,57,7.339913587602011
Quiz3-2021-Q1,hierarchical,BERT,finetuned,58,6.969533428785925
Quiz3-2021-Q1,hierarchical,BERT,finetuned,59,6.717102578041679
Quiz3-2021-Q1,hierarchical,BERT,finetuned,60,6.627607141658526
Quiz3-2021-Q1,hierarchical,BERT,finetuned,61,6.395459426123049
Quiz3-2021-Q1,hierarchical,BERT,finetuned,62,6.676372380577343
Quiz3-2021-Q1,hierarchical,BERT,finetuned,63,6.98729304054639
Quiz3-2021-Q1,hierarchical,BERT,finetuned,64,6.657145717667057
Quiz3-2021-Q1,hierarchical,BERT,finetuned,65,6.477805014318332
Quiz3-2021-Q1,hierarchical,BERT,finetuned,66,6.383103558061704
Quiz3-2021-Q1,hierarchical,BERT,finetuned,67,6.317827668288148
Quiz3-2021-Q1,hierarchical,BERT,finetuned,68,6.2905340328160735
Quiz3-2021-Q1,hierarchical,BERT,finetuned,69,6.450610375023016
Quiz3-2021-Q1,hierarchical,BERT,finetuned,70,6.3592335335790215
Quiz3-2021-Q1,hierarchical,BERT,finetuned,71,6.321357968056015
Quiz3-2021-Q1,hierarchical,BERT,finetuned,72,6.268669783926814
Quiz3-2021-Q1,hierarchical,BERT,finetuned,73,6.182797595105898
Quiz3-2021-Q1,hierarchical,BERT,finetuned,74,6.118567545988905
Quiz3-2021-Q1,hierarchical,BERT,finetuned,75,5.370319978709054
Quiz3-2021-Q1,hierarchical,BERT,finetuned,76,5.4222084827258525
Quiz3-2021-Q1,hierarchical,BERT,finetuned,77,5.286855125807335
Quiz3-2021-Q1,hierarchical,BERT,finetuned,78,5.44234572268708
Quiz3-2021-Q1,hierarchical,BERT,finetuned,79,5.365136577159431
Quiz3-2021-Q1,hierarchical,BERT,finetuned,80,5.30164680484606
Quiz3-2021-Q1,hierarchical,BERT,finetuned,81,5.24093410588485
Quiz3-2021-Q1,hierarchical,BERT,finetuned,82,5.254626560726825
Quiz3-2021-Q1,hierarchical,BERT,finetuned,83,5.1310768431277065
Quiz3-2021-Q1,hierarchical,BERT,finetuned,84,5.0699925949952345
Quiz3-2021-Q1,hierarchical,BERT,finetuned,85,4.775051505642349
Quiz3-2021-Q1,hierarchical,BERT,finetuned,86,4.66471317176383
Quiz3-2021-Q1,hierarchical,BERT,finetuned,87,4.958333439588094
Quiz3-2021-Q1,hierarchical,BERT,finetuned,88,5.081043566798773
Quiz3-2021-Q1,hierarchical,BERT,finetuned,89,4.972165882465832
Quiz3-2021-Q1,hierarchical,BERT,finetuned,90,4.89323552758883
Quiz3-2021-Q1,hierarchical,BERT,finetuned,91,4.821307909700979
Quiz3-2021-Q1,hierarchical,BERT,finetuned,92,4.605858910682491
Quiz3-2021-Q1,hierarchical,BERT,finetuned,93,4.502570105191281
Quiz3-2021-Q1,hierarchical,BERT,finetuned,94,4.421000574186296
Quiz3-2021-Q1,hierarchical,BERT,finetuned,95,4.296900329332326
Quiz3-2021-Q1,hierarchical,BERT,finetuned,96,4.343436690533298
Quiz3-2021-Q1,hierarchical,BERT,finetuned,97,4.247112600940171
Quiz3-2021-Q1,hierarchical,BERT,finetuned,98,4.393978427930788
Quiz3-2021-Q1,hierarchical,BERT,finetuned,99,4.555033344857794
Quiz3-2020-Q1,hierarchical,GPT-2,base,2,23.780056166966432
Quiz3-2020-Q1,hierarchical,GPT-2,base,3,14.059890152720508
Quiz3-2020-Q1,hierarchical,GPT-2,base,4,16.806153924719048
Quiz3-2020-Q1,hierarchical,GPT-2,base,5,20.703234560716805
Quiz3-2020-Q1,hierarchical,GPT-2,base,6,15.836028800597338
Quiz3-2020-Q1,hierarchical,GPT-2,base,7,13.582532353999296
Quiz3-2020-Q1,hierarchical,GPT-2,base,8,13.555807488114862
Quiz3-2020-Q1,hierarchical,GPT-2,base,9,13.564856025973942
Quiz3-2020-Q1,hierarchical,GPT-2,base,10,14.306764055743098
Quiz3-2020-Q1,hierarchical,GPT-2,base,11,11.506149141584634
Quiz3-2020-Q1,hierarchical,GPT-2,base,12,10.585002185670417
Quiz3-2020-Q1,hierarchical,GPT-2,base,13,8.45771483805839
Quiz3-2020-Q1,hierarchical,GPT-2,base,14,8.45271222354125
Quiz3-2020-Q1,hierarchical,GPT-2,base,15,7.928605846583344
Quiz3-2020-Q1,hierarchical,GPT-2,base,16,8.064066153168536
Quiz3-2020-Q1,hierarchical,GPT-2,base,17,7.089709320629212
Quiz3-2020-Q1,hierarchical,GPT-2,base,18,6.722843422069392
Quiz3-2020-Q1,hierarchical,GPT-2,base,19,4.605851663013109
Quiz3-2020-Q1,hierarchical,GPT-2,base,20,4.431142251694404
Quiz3-2020-Q1,hierarchical,GPT-2,base,21,5.754043549705081
Quiz3-2020-Q1,hierarchical,GPT-2,base,22,5.535389334441029
Quiz3-2020-Q1,hierarchical,GPT-2,base,23,5.315856021924135
Quiz3-2020-Q1,hierarchical,GPT-2,base,24,4.406862021010629
Quiz3-2020-Q1,hierarchical,GPT-2,base,25,4.565366023198247
Quiz3-2020-Q1,hierarchical,GPT-2,base,26,5.502101236290779
Quiz3-2020-Q1,hierarchical,GPT-2,base,27,4.983504894205935
Quiz3-2020-Q1,hierarchical,GPT-2,base,28,5.429431898060175
Quiz3-2020-Q1,hierarchical,GPT-2,base,29,6.2362234018257885
Quiz3-2020-Q1,hierarchical,GPT-2,base,30,6.275724756008983
Quiz3-2020-Q1,hierarchical,GPT-2,base,31,6.7276389251164215
Quiz3-2020-Q1,hierarchical,GPT-2,base,32,7.3188759655629685
Quiz3-2020-Q1,hierarchical,GPT-2,base,33,7.523327137593698
Quiz3-2020-Q1,hierarchical,GPT-2,base,34,7.339888936324762
Quiz3-2020-Q1,hierarchical,GPT-2,base,35,7.717979793287421
Quiz3-2020-Q1,hierarchical,GPT-2,base,36,7.904758953296404
Quiz3-2020-Q1,hierarchical,GPT-2,base,37,7.735670548947264
Quiz3-2020-Q1,hierarchical,GPT-2,base,38,7.540182759532612
Quiz3-2020-Q1,hierarchical,GPT-2,base,39,7.950429943599575
Quiz3-2020-Q1,hierarchical,GPT-2,base,40,8.435188437842365
Quiz3-2020-Q1,hierarchical,GPT-2,base,41,8.245268446386879
Quiz3-2020-Q1,hierarchical,GPT-2,base,42,8.392588718902184
Quiz3-2020-Q1,hierarchical,GPT-2,base,43,8.806351938807294
Quiz3-2020-Q1,hierarchical,GPT-2,base,44,8.648215684016021
Quiz3-2020-Q1,hierarchical,GPT-2,base,45,8.779516218977356
Quiz3-2020-Q1,hierarchical,GPT-2,base,46,8.588657170738719
Quiz3-2020-Q1,hierarchical,GPT-2,base,47,8.425997461018659
Quiz3-2020-Q1,hierarchical,GPT-2,base,48,7.89628918058077
Quiz3-2020-Q1,hierarchical,GPT-2,base,49,8.085544656691354
Quiz3-2020-Q1,hierarchical,GPT-2,base,50,7.753833763557527
Quiz3-2020-Q1,hierarchical,GPT-2,base,51,7.622250066960693
Quiz3-2020-Q1,hierarchical,GPT-2,base,52,7.321822181057603
Quiz3-2020-Q1,hierarchical,GPT-2,base,53,7.155524157954017
Quiz3-2020-Q1,hierarchical,GPT-2,base,54,7.0343159905153305
Quiz3-2020-Q1,hierarchical,GPT-2,base,55,7.515947153567785
Quiz3-2020-Q1,hierarchical,GPT-2,base,56,7.805266199308164
Quiz3-2020-Q1,hierarchical,GPT-2,base,57,7.592792533806614
Quiz3-2020-Q1,hierarchical,GPT-2,base,58,7.177399559085811
Quiz3-2020-Q1,hierarchical,GPT-2,base,59,7.161582998554192
Quiz3-2020-Q1,hierarchical,GPT-2,base,60,7.358842436629163
Quiz3-2020-Q1,hierarchical,GPT-2,base,61,7.870286891050248
Quiz3-2020-Q1,hierarchical,GPT-2,base,62,7.7281266054866
Quiz3-2020-Q1,hierarchical,GPT-2,base,63,7.254154074764174
Quiz3-2020-Q1,hierarchical,GPT-2,base,64,7.134578613574751
Quiz3-2020-Q1,hierarchical,GPT-2,base,65,7.02994459948331
Quiz3-2020-Q1,hierarchical,GPT-2,base,66,7.420466117585356
Quiz3-2020-Q1,hierarchical,GPT-2,base,67,7.253425784989631
Quiz3-2020-Q1,hierarchical,GPT-2,base,68,7.177414925713085
Quiz3-2020-Q1,hierarchical,GPT-2,base,69,7.017616723483196
Quiz3-2020-Q1,hierarchical,GPT-2,base,70,7.177495681907176
Quiz3-2020-Q1,hierarchical,GPT-2,base,71,7.04122867282074
Quiz3-2020-Q1,hierarchical,GPT-2,base,72,7.55429948972686
Quiz3-2020-Q1,hierarchical,GPT-2,base,73,7.437889211595042
Quiz3-2020-Q1,hierarchical,GPT-2,base,74,7.486961052531603
Quiz3-2020-Q1,hierarchical,GPT-2,base,75,7.604629305237016
Quiz3-2020-Q1,hierarchical,GPT-2,base,76,7.901100922361512
Quiz3-2020-Q1,hierarchical,GPT-2,base,77,7.833648457184459
Quiz3-2020-Q1,hierarchical,GPT-2,base,78,7.756629787501279
Quiz3-2020-Q1,hierarchical,GPT-2,base,79,7.6584446003177185
Quiz3-2020-Q1,hierarchical,GPT-2,base,80,7.362367121477559
Quiz3-2020-Q1,hierarchical,GPT-2,base,81,7.311286958366778
Quiz3-2020-Q1,hierarchical,GPT-2,base,82,7.032413346848843
Quiz3-2020-Q1,hierarchical,GPT-2,base,83,6.379728221234963
Quiz3-2020-Q1,hierarchical,GPT-2,base,84,6.256160028125023
Quiz3-2020-Q1,hierarchical,GPT-2,base,85,6.4996634135320726
Quiz3-2020-Q1,hierarchical,GPT-2,base,86,6.648798121156045
Quiz3-2020-Q1,hierarchical,GPT-2,base,87,6.54907690321059
Quiz3-2020-Q1,hierarchical,GPT-2,base,88,6.485378879468377
Quiz3-2020-Q1,hierarchical,GPT-2,base,89,6.552492166318084
Quiz3-2020-Q1,hierarchical,GPT-2,base,90,6.343488216663583
Quiz3-2020-Q1,hierarchical,GPT-2,base,91,6.186533399714747
Quiz3-2020-Q1,hierarchical,GPT-2,base,92,6.2904361141155976
Quiz3-2020-Q1,hierarchical,GPT-2,base,93,6.405700780267272
Quiz3-2020-Q1,hierarchical,GPT-2,base,94,6.648764833092138
Quiz3-2020-Q1,hierarchical,GPT-2,base,95,6.2261462559016945
Quiz3-2020-Q1,hierarchical,GPT-2,base,96,6.1648622934962924
Quiz3-2020-Q1,hierarchical,GPT-2,base,97,6.013678146140661
Quiz3-2020-Q1,hierarchical,GPT-2,base,98,6.107567670216869
Quiz3-2020-Q1,hierarchical,GPT-2,base,99,6.005471027083366
Quiz3-2020-Q1,hierarchical,BERT,base,2,16.695500485236565
Quiz3-2020-Q1,hierarchical,BERT,base,3,11.096892725392623
Quiz3-2020-Q1,hierarchical,BERT,base,4,8.337296126447626
Quiz3-2020-Q1,hierarchical,BERT,base,5,8.280370152609724
